stop_lat,stop_code,stop_lon,stop_id,stop_name,zone_id
49.275093,51938,-123.212054,11069,Westbound NW Marine Dr @ Tolmie St,BUS ZN
49.273327,61133,-123.205803,11068,Southbound Trimble St @ Belmont Ave,BUS ZN
49.240296,61134,-123.080645,11061,Westbound E 33 Ave @ Inverness St,BUS ZN
49.240161,61135,-123.079787,11060,Eastbound E 33 Ave @ Inverness St,BUS ZN
49.25729,61092,-123.157508,11063,Eastbound W 16 Ave @ Vine St,BUS ZN
49.240343,61103,-123.096513,11062,Eastbound E 33 Ave @ Prince Edward St,BUS ZN
49.274065,51935,-123.205593,11065,Northbound NW Marine Dr @ Belmont Ave,BUS ZN
49.240204,61105,-123.085349,11064,Eastbound E 33 Ave @ Somerville St,BUS ZN
49.257964,61125,-123.134406,11067,Westbound W 15 Ave @ Birch St,BUS ZN
49.274742,51906,-123.211352,11066,Eastbound NW Marine Dr @ Tolmie St,BUS ZN
49.239663,58090,-123.019922,11322,Southbound Smith Ave @ Belleville Ave,BUS ZN
49.242674,58088,-123.019874,11323,Southbound Smith Ave @ Moscrop St,BUS ZN
49.23703,58089,-123.020478,11321,Westbound Burke St @ Smith Ave,BUS ZN
49.240426,51728,-123.019753,11324,Northbound Smith Ave @ Price St,BUS ZN
49.23903,51727,-123.019776,11325,Northbound Smith Ave @ Brandon St,BUS ZN
49.237291,51726,-123.019798,11328,Northbound Smith Ave @ Burke St,BUS ZN
49.260754,51480,-123.240994,11499,Southbound Wesbrook Mall @ Thunderbird Blvd,BUS ZN
49.278791,59991,-123.108015,11495,Westbound Expo Blvd @ Abbott St,BUS ZN
49.269052,51703,-123.033883,10813,Southbound Rupert St @ E 1st Ave,BUS ZN
49.225333,59583,-123.10178,10812,Southbound Main St @ E 49 Ave,BUS ZN
49.255125,50478,-123.115019,10810,Northbound Cambie St @ W 18 Ave,BUS ZN
49.256943,59581,-123.101068,10816,Northbound Main St @ E 16 Ave,BUS ZN
49.267232,51704,-123.033871,10815,Southbound Rupert St @ E 3rd Ave,BUS ZN
49.268688,59580,-123.100898,10814,Southbound Main St @ E 2nd Ave,BUS ZN
49.207592,51836,-123.047214,1850,Eastbound SE Marine Dr @ Jellicoe St,BUS ZN
49.207748,51837,-123.044803,1851,Eastbound SE Marine Dr @ Kerr St,BUS ZN
49.208333,51838,-123.035248,1852,Eastbound SE Marine Dr @ Fieldstone Ave,BUS ZN
49.286899,51842,-123.12119,1856,Burrard Station @ Bay 4,BUS ZN
49.286391,51843,-123.121757,1857,Burrard Station @ Bay 3,BUS ZN
49.268693,50598,-123.215183,604,Southbound Blanca St @ W 4th Ave,BUS ZN
49.264016,50601,-123.215915,607,Westbound University Blvd @ Blanca St,BUS ZN
49.265146,50600,-123.215302,606,Blanca Loop @ Bay 2,BUS ZN
49.269028,50595,-123.206426,601,Westbound W 4th Ave @ Trimble St,BUS ZN
49.260171,51199,-123.096663,1208,Westbound Kingsway @ E 12 Ave,BUS ZN
49.269083,50596,-123.209399,602,Westbound W 4th Ave @ Sasamat St,BUS ZN
49.254147,51195,-123.084079,1204,Westbound Kingsway @ Windsor St,BUS ZN
49.25817,51198,-123.093585,1207,Westbound Kingsway @ St. George St,BUS ZN
49.257027,51197,-123.090227,1206,Westbound Kingsway @ Fraser St,BUS ZN
49.265815,50603,-123.235541,609,Westbound University Blvd @ 5300 Block,BUS ZN
49.263693,50602,-123.229837,608,Westbound University Blvd @ 5100 Block,BUS ZN
49.252366,51194,-123.080257,1203,Westbound Kingsway @ Inverness St,BUS ZN
49.25051,51193,-123.076585,1202,Westbound Kingsway @ Knight St,BUS ZN
49.262004,58044,-123.039504,8277,Westbound E Broadway @ Lillooet St,BUS ZN
49.262724,50927,-123.14034,935,Westbound W 10 Ave @ Fir St,BUS ZN
49.251967,50457,-123.127311,461,Northbound Oak St @ W 22 Ave,BUS ZN
49.227081,52042,-123.144091,2059,Westbound W 49 Ave @ Adera St,BUS ZN
49.256575,50459,-123.127109,463,Northbound Oak St @ W 17 Ave,BUS ZN
49.253935,50458,-123.127236,462,Northbound Oak St @ W 20 Ave,BUS ZN
49.249415,50475,-123.115245,10799,King Edward Station @ Bay 2,BUS ZN
49.275982,59860,-123.124529,12334,Eastbound Davie St @ Richards St,BUS ZN
49.276256,60103,-123.117748,12330,Northbound Cambie St @ Nelson St,BUS ZN
49.278318,60104,-123.114655,12331,Northbound Cambie St @ Robson St,BUS ZN
49.281297,50733,-123.066124,740,Westbound E Hastings St @ Victoria Dr,BUS ZN
49.281413,50735,-123.056378,742,Northbound Nanaimo St @ E Hastings St,BUS ZN
49.234424,50737,-123.185469,744,Dunbar Loop @ Bay 1,BUS ZN
49.202789,50738,-123.133802,745,Marpole Loop @ Bay 1,BUS ZN
49.204348,50739,-123.130671,746,Eastbound SW Marine Dr @ Oak St,BUS ZN
49.205921,50740,-123.128497,747,Northbound Oak Cloverleaf @ SW Marine Dr,BUS ZN
49.208777,50742,-123.13011,749,Northbound Oak St @ W 70 Ave,BUS ZN
49.271997,51041,-123.04431,1050,Southbound Renfrew St @ Kitchener St,BUS ZN
49.265468,51044,-123.044419,1053,Southbound Renfrew St @ E 5th Ave,BUS ZN
49.255993,51049,-123.044447,1058,Southbound Renfrew St @ E 15 Ave,BUS ZN
49.254177,51050,-123.044433,1059,Southbound Renfrew St @ E 17 Ave,BUS ZN
49.240633,61119,-123.105056,11047,Westbound E 33 Ave @ Ontario St,BUS ZN
49.268649,50589,-123.182096,11046,Westbound W 4th Ave @ Collingwood St,BUS ZN
49.257758,61130,-123.165382,11044,Westbound W 16 Ave @ Trafalgar St,BUS ZN
49.257239,61127,-123.146565,11043,Westbound W 16 Ave @ Burrard St,BUS ZN
49.257961,61131,-123.178447,11042,Westbound W 16 Ave @ Blenheim St,BUS ZN
49.257435,61129,-123.15827,11041,Westbound W 16 Ave @ Vine St,BUS ZN
49.257062,61122,-123.120455,11040,Westbound W 16 Ave @ Heather St,BUS ZN
49.240505,61101,-123.104966,11049,Eastbound E 33 Ave @ Ontario St,BUS ZN
49.239843,61111,-123.059192,11048,Westbound E 33 Ave @ Nanaimo St,BUS ZN
49.263172,58620,-123.068542,8649,Eastbound N Grandview Hwy @ Commercial Dr,BUS ZN
49.22201,52005,-123.018511,8642,Westbound Imperial St @ Mandy Ave,BUS ZN
49.290935,51474,-123.130883,8643,Westbound W Georgia St @ Cardero St,BUS ZN
49.26373,58239,-123.139771,8640,Westbound W Broadway @ Granville St,BUS ZN
49.285139,61393,-123.114206,11302,Waterfront Station Canada Line @ Platform 2,ZN 1
49.285093,61394,-123.114139,11303,Waterfront Station @ Canada Line,ZN 1
49.267805,51686,-123.033576,1700,Northbound Rupert St @ E 3rd Ave,BUS ZN
49.272547,51688,-123.033591,1702,Northbound Rupert St @ Kitchener St,BUS ZN
49.277386,51691,-123.03308,1705,Eastbound Adanac St @ Rupert St,BUS ZN
49.28102,60277,-123.11824,12535,Northbound Seymour St @ Robson St,BUS ZN
49.277369,51693,-123.024867,1707,Eastbound Adanac St @ Kootenay St,BUS ZN
49.248213,51588,-123.165826,1600,Westbound W King Edward Ave @ Trafalgar St,BUS ZN
49.262728,60384,-123.242289,12653,Northbound Wesbrook Mall @ Agronomy Rd,BUS ZN
49.26369,60383,-123.243491,12652,Southbound Wesbrook Mall @ Agronomy Rd,BUS ZN
49.213825,50990,-123.117204,10872,Southbound Cambie St @ W 62 Ave,BUS ZN
49.258162,51593,-123.191535,1605,Westbound W 16 Ave @ Wallace St,BUS ZN
49.258337,51595,-123.203675,1607,Westbound W 16 Ave @ Discovery St,BUS ZN
49.263212,52099,-123.120173,2118,Eastbound W Broadway @ Heather St,BUS ZN
49.265243,52092,-123.02541,2110,Westbound Lougheed Hwy @ Boundary Loop,BUS ZN
49.262833,58621,-123.067725,2111,Southbound N Grandview Hwy @ E 8th Ave,BUS ZN
49.278392,59992,-123.107518,10492,Northbound Pat Quinn Way @ Expo Blvd,BUS ZN
49.263205,50874,-123.119257,881,Eastbound W Broadway @ Heather St,BUS ZN
49.26323,50873,-123.121293,880,Eastbound W Broadway @ Willow St,BUS ZN
49.262778,50880,-123.099816,887,Eastbound E Broadway @ Kingsway St,BUS ZN
49.26852,50352,-123.190183,356,Eastbound W 4th Ave @ Wallace St,BUS ZN
49.268679,50350,-123.197617,354,Eastbound W 4th Ave @ 4100 Block,BUS ZN
49.268907,50349,-123.2064,353,Eastbound W 4th Ave @ Trimble St,BUS ZN
49.268974,50347,-123.21149,351,Eastbound W 4th Ave @ Tolmie St,BUS ZN
49.237919,51259,-123.170182,1269,Northbound Mackenzie St @ W 38 Ave,BUS ZN
49.24028,50662,-123.053651,669,Northbound Slocan St @ Kingsway,BUS ZN
49.23969,50661,-123.053631,668,Eastbound Kingsway @ Slocan St,BUS ZN
49.241611,50660,-123.057829,667,Eastbound Kingsway @ Nanaimo St,BUS ZN
49.244769,50659,-123.064604,666,Eastbound Kingsway @ Victoria Dr,BUS ZN
49.244828,50658,-123.065039,665,Northbound Victoria Dr @ Kingsway,BUS ZN
49.241893,50657,-123.065138,664,Northbound Victoria Dr @ E 32 Ave,BUS ZN
49.24032,50656,-123.065188,663,Northbound Victoria Dr @ E 33 Ave,BUS ZN
49.21118,51256,-123.066167,1266,Southbound Victoria Dr @ E 64 Ave,BUS ZN
49.213015,51255,-123.066138,1265,Southbound Victoria Dr @ Thornhill Dr,BUS ZN
49.234784,50653,-123.065348,660,Northbound Victoria Dr @ E 39 Ave,BUS ZN
49.235286,51897,-123.197663,1911,Westbound SW Marine Dr @ Camosun St,BUS ZN
49.234042,51896,-123.193856,1910,Southbound Crown St @ SW Marine Dr,BUS ZN
49.237441,51898,-123.205607,1912,Westbound SW Marine Dr @ Kullahun Dr,BUS ZN
49.249256,60540,-123.073752,12775,Westbound Kingsway @ Dumfries St,BUS ZN
49.280513,60530,-123.137988,12770,Eastbound Pacific St @ Jervis St,BUS ZN
49.285634,60826,-123.119515,8040,Burrard Station @ Platform 2,ZN 1
49.279178,57967,-123.109213,8042,Stadium-Chinatown Station @ Platform 2,ZN 1
49.267415,60158,-123.247954,12358,UBC Exchange @ Bay 1,BUS ZN
49.2673,60159,-123.24828,12359,UBC Exchange @ Bay 2,BUS ZN
49.216886,50762,-123.140114,769,Northbound Granville St @ Park Dr,BUS ZN
49.204167,50755,-123.137246,762,Westbound SW Marine Dr @ Montcalm St,BUS ZN
49.205047,50756,-123.139869,763,Westbound SW Marine Dr @ Granville St,BUS ZN
49.232346,50753,-123.128003,760,Northbound Oak St @ W 43 Ave,BUS ZN
49.23366,50754,-123.127934,761,Northbound Oak St @ W 41 Ave,BUS ZN
49.211168,50759,-123.140317,766,Northbound Granville St @ W 67 Ave,BUS ZN
49.213646,50760,-123.140212,767,Northbound Granville St @ W 64 Ave,BUS ZN
49.208885,50758,-123.14035,765,Northbound Granville St @ W 70 Ave,BUS ZN
49.232961,51069,-123.062675,1078,Westbound E 41 Ave @ Gladstone St,BUS ZN
49.232565,51070,-123.065972,1079,Eastbound E 41 Ave @ Victoria Dr,BUS ZN
49.232902,51067,-123.055955,1076,Westbound E 41 Ave @ Clarendon St,BUS ZN
49.235635,51065,-123.05558,1074,Southbound Clarendon St @ E 38 Ave,BUS ZN
49.24856,51521,-123.08963,1533,Eastbound E King Edward Ave @ Fraser St,BUS ZN
49.248638,51519,-123.096185,1531,Eastbound E King Edward Ave @ Prince Edward St,BUS ZN
49.248697,51518,-123.100559,1530,Eastbound E King Edward Ave @ Main St,BUS ZN
49.20317,60251,-123.135556,12518,Eastbound SW Marine Dr @ Hudson St,BUS ZN
49.212634,50992,-123.116832,10857,Northbound Cambie St @ W 64 Ave,BUS ZN
49.230066,60996,-123.116096,10853,Northbound Cambie St @ W 45 Ave,BUS ZN
49.258543,51034,-123.152972,1043,Northbound Arbutus St @ W 15 Ave,BUS ZN
49.254791,51032,-123.15286,1041,Northbound Arbutus St @ W 20 Ave,BUS ZN
49.224634,60020,-123.036296,12187,Eastbound E 49 Ave @ Doman St,BUS ZN
49.224782,60022,-123.036952,12186,Westbound E 49 Ave @ Doman St,BUS ZN
49.219894,60025,-123.032299,12185,Northbound Champlain Cres @ E 54 Ave,BUS ZN
49.219811,60024,-123.032506,12184,Southbound Champlain Cres @ E 54 Ave,BUS ZN
49.222808,60023,-123.028887,12183,Southbound Arlington St @ E 49 Ave,BUS ZN
49.280776,51037,-123.044219,1046,Southbound Renfrew St @ E Hastings St,BUS ZN
49.208535,52118,-123.138831,2138,Eastbound W 70 Ave @ French St,BUS ZN
49.208213,52119,-123.1347,2139,Southbound Hudson St @ W 70 Ave,BUS ZN
49.263761,61660,-123.154831,11724,Eastbound W Broadway @ Yew St,BUS ZN
49.269373,52062,-123.140897,2079,Southbound Fir St @ W 2nd Ave,BUS ZN
49.26952,52061,-123.138092,2078,Westbound W 2nd Ave @ Anderson St,BUS ZN
49.217768,51252,-123.066039,1262,Southbound Victoria Dr @ Upland Dr,BUS ZN
49.219611,51251,-123.065976,1261,Southbound Victoria Dr @ Argyle Dr,BUS ZN
49.234733,51785,-123.024194,1799,Westbound Vanness Ave @ Boundary Rd,BUS ZN
49.221481,51250,-123.065964,1260,Southbound Victoria Dr @ E 53 Ave,BUS ZN
49.24847,51779,-123.019893,1793,Southbound Smith Ave @ Kincaid St,BUS ZN
49.249331,51778,-123.017521,1792,Southbound Ingleton Ave @ Sunset St,BUS ZN
49.25,51777,-123.019899,1791,Southbound Smith Ave @ Sunset St,BUS ZN
49.251237,51776,-123.019879,1790,Southbound Smith Ave @ Nithsdale St,BUS ZN
49.24677,51780,-123.019897,1794,Southbound Smith Ave @ Spruce St,BUS ZN
49.236203,50654,-123.065307,661,Northbound Victoria Dr @ E 38 Ave,BUS ZN
49.267336,52060,-123.134423,2077,Westbound Lameys Mill Rd @ 1300 Block,BUS ZN
49.266831,52059,-123.132521,2076,Westbound Lameys Mill Rd @ Alder Crossing,BUS ZN
49.221951,51015,-123.151884,1024,Northbound West Blvd @ W 54 Ave,BUS ZN
49.277014,51231,-123.069433,1240,Northbound Commercial Diversion @ Venables St,BUS ZN
49.248473,51523,-123.081441,1535,Eastbound E King Edward Ave @ Glen Dr,BUS ZN
49.280571,51233,-123.070272,1242,Northbound Commercial Dr @ E Pender St,BUS ZN
49.279104,51235,-123.070545,1245,Southbound Commercial Dr @ Frances St,BUS ZN
49.275512,51237,-123.06961,1247,Southbound Commercial Dr @ Parker St,BUS ZN
49.277328,51236,-123.069881,1246,Southbound Commercial Diversion @ Adanac St,BUS ZN
49.271878,51239,-123.069692,1249,Southbound Commercial Dr @ Kitchener St,BUS ZN
49.273685,51238,-123.069647,1248,Southbound Commercial Dr @ William St,BUS ZN
49.227498,51018,-123.155196,1027,Northbound West Blvd @ W 49 Ave,BUS ZN
49.244157,51527,-123.056503,1539,Northbound Nanaimo St @ Brock St,BUS ZN
49.242099,51526,-123.057651,1538,Northbound Nanaimo St @ Kingsway,BUS ZN
49.276179,50024,-123.124555,10424,Westbound Davie St @ Richards St,BUS ZN
49.280784,58144,-123.120537,11532,Northbound Granville St @ Smithe St,BUS ZN
49.225913,52032,-123.109025,11537,Westbound W 49 Ave @ Manitoba St,BUS ZN
49.282782,61519,-123.115596,11535,Northbound Seymour St @ Dunsmuir St,BUS ZN
49.280837,59558,-123.112004,11534,Westbound Dunsmuir St @ Cambie St,BUS ZN
49.265849,50236,-123.100989,238,Southbound Main St @ E 5th Ave,BUS ZN
49.280964,59390,-123.138406,10064,Westbound Pacific St @ Jervis St,BUS ZN
49.285975,58099,-123.118965,12375,Burrard Station @ Bay 5,BUS ZN
49.280892,58529,-123.106976,9063,Eastbound W Pender St @ Abbott St,BUS ZN
49.244809,50697,-123.0653,704,Southbound Victoria Dr @ Kingsway,BUS ZN
49.24251,50698,-123.065373,705,Southbound Victoria Dr @ E 31 Ave,BUS ZN
49.242186,50693,-123.052022,700,Southbound Slocan St @ Norquay St,BUS ZN
49.240309,50694,-123.054367,701,Westbound Kingsway @ Slocan St,BUS ZN
49.242199,50695,-123.0585,702,Westbound Kingsway @ Nanaimo St,BUS ZN
49.280758,61759,-123.126431,11881,Northbound Burrard St @ Comox St,BUS ZN
49.226275,51965,-123.123158,1982,Eastbound W 49 Ave @ Heather St,BUS ZN
49.22645,51963,-123.12776,1980,Eastbound W 49 Ave @ Oak St,BUS ZN
49.250183,51590,-123.179077,1602,Westbound W King Edward Ave @ Blenheim St,BUS ZN
49.28202,60336,-123.089076,12572,Eastbound E Cordova St @ Heatley Ave,BUS ZN
49.248771,60335,-123.104633,12570,Eastbound E King Edward Ave @ Ontario St,BUS ZN
49.260225,60359,-123.168239,12619,Northbound Macdonald St @ W 13 Ave,BUS ZN
49.266868,60375,-123.091178,12616,Westbound Great Northern Way @ Carolina Street,BUS ZN
49.221998,51330,-123.077282,1341,Northbound Knight St @ E 53 Ave,BUS ZN
49.228469,50855,-123.139921,862,Southbound Granville St @ W 47 Ave,BUS ZN
49.282879,61031,-123.118524,11706,Westbound W Georgia St @ Granville St,BUS ZN
49.249858,50121,-123.167913,121,Southbound Macdonald St @ Alamein Ave,BUS ZN
49.248641,50122,-123.168633,122,Westbound W King Edward Ave @ Macdonald St,BUS ZN
49.249627,50123,-123.170432,123,Westbound W King Edward Ave @ Puget Dr,BUS ZN
49.249603,50124,-123.171914,124,Southbound Quesnel Dr @ W King Edward Ave,BUS ZN
49.245848,50126,-123.170308,126,Southbound Mackenzie St @ W 29 Ave,BUS ZN
49.241997,50128,-123.170345,128,Southbound Mackenzie St @ W 33 Ave,BUS ZN
49.233838,51178,-123.036343,1187,Southbound Joyce St @ Kingsway,BUS ZN
49.232284,51173,-123.026273,1182,Westbound Kingsway @ Lincoln St,BUS ZN
49.232118,51174,-123.029643,1183,Westbound Kingsway @ Melbourne St,BUS ZN
49.272582,50067,-123.159332,10542,Eastbound Cornwall Ave @ Balsam St,BUS ZN
49.264012,58390,-123.019214,8745,Westbound Henning Dr @ 3800 Block,BUS ZN
49.263596,58392,-123.022725,8742,Eastbound Henning Dr @ Boundary Rd,BUS ZN
49.263862,58391,-123.018496,8741,Eastbound Henning Dr @ 3800 Block,BUS ZN
49.263401,50925,-123.120227,933,Westbound W Broadway @ Heather St,BUS ZN
49.249267,51507,-123.138678,1519,Eastbound W King Edward Ave @ Granville St,BUS ZN
49.250503,51503,-123.151127,1515,Eastbound W King Edward Ave @ Maple Cres,BUS ZN
49.251448,51502,-123.153365,1514,Eastbound W King Edward Ave @ Arbutus St,BUS ZN
49.249352,51505,-123.144254,1517,Eastbound W King Edward Ave @ Marguerite St,BUS ZN
49.248553,51499,-123.162016,1511,Eastbound W King Edward Ave @ Brakenridge St,BUS ZN
49.247954,51498,-123.167306,1510,Eastbound W King Edward Ave @ Puget Dr,BUS ZN
49.251217,51501,-123.155187,1513,Eastbound W King Edward Ave @ Yew St,BUS ZN
49.249818,51500,-123.158783,1512,Eastbound W King Edward Ave @ Valley Dr,BUS ZN
49.284791,54828,-123.116768,11553,Southbound Howe St @ W Pender St,BUS ZN
49.216491,59538,-123.102076,263,Southbound Main St @ E 59 Ave,BUS ZN
49.218969,50260,-123.102003,262,Southbound Main St @ E 56 Ave,BUS ZN
49.22075,50259,-123.101949,261,Southbound Main St @ E 54 Ave,BUS ZN
49.223508,50258,-123.101804,260,Southbound Main St @ E 51 Ave,BUS ZN
49.211695,50265,-123.101625,267,Eastbound E 65 Ave @ Main St,BUS ZN
49.212975,50264,-123.102245,266,Southbound Main St @ E 63 Ave,BUS ZN
49.213842,50263,-123.102217,265,Southbound Main St @ E 62 Ave,BUS ZN
49.277896,59392,-123.135648,10048,Westbound Beach Ave @ Thurlow St,BUS ZN
49.279589,59391,-123.137338,10049,Westbound Beach Ave @ Bute St,BUS ZN
49.244604,59402,-123.019856,10042,Southbound Smith Ave @ Fir St,BUS ZN
49.292217,50972,-123.133397,981,Eastbound W Georgia St @ Denman St,BUS ZN
49.28264,50976,-123.118529,985,Eastbound W Georgia St @ Granville St,BUS ZN
49.244435,60208,-123.044461,12393,29th Avenue Station @ Bay 4,BUS ZN
49.245383,58286,-123.115868,9087,Southbound Cambie St @ W 29 Ave,BUS ZN
49.222475,58281,-123.026533,9085,Westbound E 49 Ave @ Frontenac St,BUS ZN
49.225286,52020,-123.070409,2037,Westbound E 49 Ave @ Bruce St,BUS ZN
49.260339,50720,-123.056471,727,Northbound Nanaimo St @ E 11 Ave,BUS ZN
49.255356,50717,-123.056484,724,Northbound Nanaimo St @ E 17 Ave,BUS ZN
49.257382,50718,-123.056473,725,Northbound Nanaimo St @ S Grandview Hwy,BUS ZN
49.251051,50715,-123.056489,722,Northbound Nanaimo St @ E 22 Ave,BUS ZN
49.252691,50716,-123.056482,723,Northbound Nanaimo St @ E 20 Ave,BUS ZN
49.233094,50713,-123.097712,720,Westbound E 41 Ave @ Prince Edward St,BUS ZN
49.262477,50721,-123.056433,728,Northbound Nanaimo St @ E Broadway,BUS ZN
49.265123,50722,-123.056462,729,Northbound Nanaimo St @ E 6th Ave,BUS ZN
49.232088,51155,-123.026055,1164,Eastbound Kingsway @ Lincoln St,BUS ZN
49.232257,51156,-123.022286,1165,Eastbound Kingsway @ Boundary Rd,BUS ZN
49.232578,51157,-123.018383,1166,Eastbound Kingsway @ Smith Ave,BUS ZN
49.233834,51151,-123.03553,1160,Eastbound Kingsway @ Joyce St,BUS ZN
49.232943,51152,-123.033767,1161,Eastbound Kingsway @ Wessex St,BUS ZN
49.231987,51153,-123.031656,1162,Eastbound Kingsway @ Tyne St,BUS ZN
49.231961,51154,-123.028846,1163,Eastbound Kingsway @ Melbourne St,BUS ZN
49.225238,52018,-123.065364,2035,Westbound E 49 Ave @ Victoria Dr,BUS ZN
49.225187,52017,-123.06295,2034,Westbound E 49 Ave @ Gladstone St,BUS ZN
49.225118,52016,-123.05961,2033,Westbound E 49 Ave @ Nanaimo St,BUS ZN
49.274423,60506,-123.128718,12804,Eastbound Pacific St @ Seymour Mews,BUS ZN
49.27109,51702,-123.033737,1716,Southbound Rupert St @ Grant St,BUS ZN
49.224889,52015,-123.05517,2032,Westbound E 49 Ave @ Elliott St,BUS ZN
49.265956,51705,-123.03388,1719,Southbound Rupert St @ E 5th Ave,BUS ZN
49.26203,58953,-123.099601,10895,Westbound E 10 Ave @ Kingsway,BUS ZN
49.197551,56964,-123.073845,7031,Westbound Vulcan Way @ Viking Way,BUS ZN
49.244392,61616,-123.044987,11762,29th Avenue Station @ Bay 5,BUS ZN
49.266274,50109,-123.168483,109,Southbound Macdonald St @ W 6th Ave,BUS ZN
49.272608,50103,-123.152989,103,Westbound Cornwall Ave @ Arbutus St,BUS ZN
49.272799,50106,-123.164636,106,Westbound Cornwall Ave @ Trafalgar St,BUS ZN
49.270753,50107,-123.168323,107,Southbound Macdonald St @ W 1st Ave,BUS ZN
49.272645,50104,-123.155439,104,Westbound Cornwall Ave @ Yew St,BUS ZN
49.272731,50105,-123.160216,105,Westbound Cornwall Ave @ Point Grey Rd,BUS ZN
49.206144,59687,-123.017836,10384,Northbound Greenall Ave @ Marine Way,BUS ZN
49.241077,50341,-123.12796,345,Southbound Oak St @ W 33 Ave,BUS ZN
49.251423,50336,-123.12759,340,Southbound Oak St @ Balfour Ave,BUS ZN
49.248653,50337,-123.127716,341,Southbound Oak St @ W King Edward Ave,BUS ZN
49.245988,50338,-123.127793,342,Southbound Oak St @ Nanton Ave,BUS ZN
49.257321,58290,-123.056751,8838,Southbound Nanaimo St @ Grandview Hwy,BUS ZN
49.276981,51745,-123.023311,1759,Northbound Boundary Rd @ Venables St,BUS ZN
49.274253,51744,-123.023314,1758,Northbound Boundary Rd @ William St,BUS ZN
49.272518,51743,-123.02333,1757,Northbound Boundary Rd @ Kitchener St,BUS ZN
49.269895,51742,-123.023355,1756,Northbound Boundary Rd @ 1st Ave,BUS ZN
49.268791,51741,-123.023347,1755,Northbound Boundary Rd @ 2nd Ave,BUS ZN
49.258575,51737,-123.023406,1751,Northbound Boundary Rd @ Grandview Hwy,BUS ZN
49.256757,51736,-123.023409,1750,Northbound Boundary Rd @ Dominion St,BUS ZN
49.27736,51274,-123.09702,1285,Southbound Gore Ave @ Union St,BUS ZN
49.279105,51273,-123.097251,1284,Southbound Gore Ave @ Keefer St,BUS ZN
49.271619,51276,-123.093947,1287,Eastbound Terminal Ave @ Thornton St,BUS ZN
49.272477,51275,-123.098889,1286,Eastbound Terminal Ave @ Western St,BUS ZN
49.280323,51272,-123.099245,1283,Eastbound E Pender St @ Main St,BUS ZN
49.276624,51278,-123.095194,1289,Eastbound Prior St @ Dunlevy Ave,BUS ZN
49.270461,51277,-123.087037,1288,Eastbound Terminal Ave @ Begg St,BUS ZN
49.248642,51566,-123.084376,1578,Westbound E King Edward Ave @ Windsor St,BUS ZN
49.260733,60819,-123.032821,8761,Rupert Station @ Platform 2,ZN 1
49.262912,60823,-123.068491,8763,Commercial-Broadway Station @ Platform 2,ZN 1
49.258877,60821,-123.045348,8762,Renfrew Station @ Platform 2,ZN 1
49.269138,50678,-123.05673,685,Southbound Nanaimo St @ E 1st Ave,BUS ZN
49.248591,51560,-123.055976,1572,Nanaimo Station @ Bay 2,BUS ZN
49.265535,50680,-123.056743,687,Southbound Nanaimo St @ E 5th Ave,BUS ZN
49.250692,51558,-123.043612,1570,Westbound E 22 Ave @ Renfrew St,BUS ZN
49.248594,51565,-123.080402,1577,Westbound E King Edward Ave @ Inverness St,BUS ZN
49.248608,51564,-123.076586,1576,Westbound E King Edward Ave @ Knight St,BUS ZN
49.24854,51563,-123.073107,1575,Westbound E King Edward Ave @ Kingsway,BUS ZN
49.27362,50675,-123.056724,682,Southbound Nanaimo St @ William St,BUS ZN
49.260917,60412,-123.143876,12707,Westbound W 12th Ave @ Pine St,BUS ZN
49.260786,60411,-123.143122,12706,Eastbound W 12 Ave @ Pine St,BUS ZN
49.260473,60414,-123.12392,12709,Eastbound W 12th Ave @ Laurel St,BUS ZN
49.280806,51234,-123.070549,1244,Southbound Commercial Dr @ E Hastings St,BUS ZN
49.254339,58307,-123.100959,245,Southbound Main St @ E 18 Ave,BUS ZN
49.256251,50242,-123.101386,244,Southbound Main St @ E 16 Ave,BUS ZN
49.250676,50245,-123.101089,247,Southbound Main St @ E 22 Ave,BUS ZN
49.252395,50244,-123.101095,246,Southbound Main St @ E 20 Ave,BUS ZN
49.258082,50241,-123.101305,243,Southbound Main St @ E 14 Ave,BUS ZN
49.259888,50240,-123.10127,242,Southbound Main St @ E 12 Ave,BUS ZN
49.248466,50246,-123.101194,248,Southbound Main St @ E King Edward Ave,BUS ZN
49.258079,61832,-123.24443,12008,Southbound East Mall @ Eagles Dr,BUS ZN
49.251615,61894,-123.237747,12009,Eastbound Ross Dr @ Birney Ave,BUS ZN
49.259395,61895,-123.247674,12007,Eastbound Thunderbird Blvd @ Eagles Dr,BUS ZN
49.210767,52134,-123.097945,2154,Eastbound SE Marine Dr @ Prince Edward St,BUS ZN
49.264263,58037,-123.184623,9530,Eastbound W Broadway @ Alma St,BUS ZN
49.262551,51134,-123.099412,1143,Eastbound Kingsway @ E Broadway,BUS ZN
49.257418,51137,-123.092371,1146,Eastbound Kingsway @ Carolina St,BUS ZN
49.256214,51138,-123.089018,1147,Eastbound Kingsway @ Fraser St,BUS ZN
49.260192,51135,-123.097102,1144,Eastbound Kingsway @ E 12 Ave,BUS ZN
49.258948,51136,-123.095429,1145,Eastbound Kingsway @ E 13 Ave,BUS ZN
49.252628,51140,-123.081356,1149,Eastbound Kingsway @ Glen Dr,BUS ZN
49.215299,50761,-123.140165,768,Northbound Granville St @ W 62 Ave,BUS ZN
49.247336,51731,-123.019726,1745,Northbound Smith Ave @ Spruce St,BUS ZN
